mileage,make,model,fuel,offerType,price,hp,year,log_price
36300.0,Renault,Clio,Gasoline,Used,8499,90.0,2016,9.047821442478408
36210.0,Renault,Clio,Gasoline,Used,8499,73.0,2016,9.047821442478408
101850.0,Opel,Meriva,Diesel,Used,8690,95.0,2016,9.07004328643746
13832.0,Citroen,C3,Gasoline,Used,8690,82.0,2016,9.07004328643746
49950.0,SEAT,Ibiza,Gasoline,Used,8690,90.0,2016,9.07004328643746
98700.0,Opel,Astra,Diesel,Used,8770,110.0,2016,9.079206103951382
190543.0,Mercedes-Benz,Citan,Diesel,Used,8799,90.0,2016,9.082507000466299
80000.0,SEAT,Leon,Diesel,Used,8800,110.0,2016,9.082620630373812
109859.0,Ford,Fiesta,Gasoline,Used,8840,125.0,2016,9.087155271405804
82000.0,Skoda,Fabia,Gasoline,Used,8850,110.0,2016,9.088285725968877
68300.0,Renault,Megane,Diesel,Used,8850,110.0,2016,9.088285725968877
57644.0,Skoda,Fabia,Gasoline,Used,8850,90.0,2016,9.088285725968877
110412.0,Opel,Astra,Diesel,Used,8880,95.0,2016,9.091669442258505
34955.0,Nissan,Micra,Gasoline,Used,8880,80.0,2016,9.091669442258505
149889.0,Opel,Insignia,Diesel,Used,8890,136.0,2016,9.09279480812114
138965.0,Volkswagen,Golf,Diesel,Used,8890,110.0,2016,9.09279480812114
69934.0,Skoda,Fabia,Diesel,Used,8890,90.0,2016,9.09279480812114
113000.0,Volkswagen,Golf Variant,Diesel,Used,8900,110.0,2016,9.093918908958932
3070.0,Hyundai,i10,Gasoline,Used,7950,67.0,2017,8.981052985901483
60300.0,Peugeot,208,Gasoline,Used,7950,82.0,2017,8.981052985901483
79883.0,Ford,Fiesta,Gasoline,Used,7985,101.0,2017,8.985445287623167
36955.0,Nissan,Micra,Gasoline,Used,7990,80.0,2017,8.986071187374463
24162.0,Hyundai,i10,Gasoline,Used,7990,67.0,2017,8.986071187374463
78588.0,Skoda,Fabia,Gasoline,Used,7990,60.0,2017,8.986071187374463
63200.0,Renault,Clio,Gasoline,Used,7990,90.0,2017,8.986071187374463
68753.0,Nissan,Micra,Gasoline,Used,7990,80.0,2017,8.986071187374463
29731.0,Toyota,Aygo,Gasoline,Used,7990,69.0,2017,8.986071187374463
29712.0,Renault,Twingo,Gasoline,Used,7990,69.0,2017,8.986071187374463
45401.0,Skoda,Citigo,Gasoline,Used,7990,75.0,2017,8.986071187374463
